job_id,candidate_id,job_title,job_domain,required_years,candidate_domain,candidate_years,candidate_degree,education_score,relevant_experience_score,stack_experience_score,companies_score
JOBTR0113,TRAIN00382,Lead Product Designer,Product/Design,11,Product/Design,15.8,High School,18,89,47,31
JOBTR0113,TRAIN00300,Lead Product Designer,Product/Design,11,Product/Design,1.9,Master,90,16,0,29
JOBTR0113,TRAIN00475,Lead Product Designer,Product/Design,11,Product/Design,28.8,Master,69,95,24,40
JOBTR0113,TRAIN00709,Lead Product Designer,Product/Design,11,Product/Design,1.9,PhD,92,24,0,36
JOBTR0113,TRAIN00654,Lead Product Designer,Product/Design,11,Product/Design,0.5,High School,21,0,5,19
JOBTR0113,TRAIN00650,Lead Product Designer,Product/Design,11,Product/Design,7.4,Bachelor,58,64,21,60
JOBTR0113,TRAIN00454,Lead Product Designer,Product/Design,11,Product/Design,1.2,Master,87,8,13,69
JOBTR0113,TRAIN00485,Lead Product Designer,Product/Design,11,Product/Design,14.5,Master,75,93,19,54
JOBTR0113,TRAIN00704,Lead Product Designer,Product/Design,11,Product/Design,4.8,Bachelor,59,43,0,35
JOBTR0113,TRAIN00567,Lead Product Designer,Product/Design,11,Product/Design,6.8,High School,23,57,19,33
JOBTR0113,TRAIN00143,Lead Product Designer,Product/Design,11,Product/Design,9.0,Bachelor,48,72,29,32
JOBTR0113,TRAIN00291,Lead Product Designer,Product/Design,11,Product/Design,1.9,Master,88,21,7,62
JOBTR0113,TRAIN00514,Lead Product Designer,Product/Design,11,Product/Design,7.3,Bachelor,65,62,23,33
JOBTR0113,TRAIN00023,Lead Product Designer,Product/Design,11,Product/Design,3.2,Bachelor,44,33,3,37
JOBTR0113,TRAIN00247,Lead Product Designer,Product/Design,11,Product/Design,7.7,Bachelor,57,62,24,51
JOBTR0113,TRAIN00415,Lead Product Designer,Product/Design,11,Product/Design,4.1,Bachelor,63,38,16,34
JOBTR0113,TRAIN00186,Lead Product Designer,Product/Design,11,Product/Design,3.0,Master,88,31,19,67
JOBTR0113,TRAIN00403,Lead Product Designer,Product/Design,11,Product/Design,8.1,Master,75,69,2,56
JOBTR0113,TRAIN00098,Lead Product Designer,Product/Design,11,Product/Design,0.6,High School,21,8,1,20
JOBTR0113,TRAIN00066,Lead Product Designer,Product/Design,11,Product/Design,1.8,High School,22,22,1,37
JOBTR0113,TRAIN00132,Lead Product Designer,Product/Design,11,Product/Design,9.7,Master,82,78,23,64
JOBTR0113,TRAIN00260,Lead Product Designer,Product/Design,11,Product/Design,1.9,High School,22,19,0,68
JOBTR0113,TRAIN00034,Lead Product Designer,Product/Design,11,Product/Design,10.5,Master,86,84,23,56
JOBTR0113,TRAIN00065,Lead Product Designer,Product/Design,11,Product/Design,8.8,Master,88,65,20,64
JOBTR0113,TRAIN00278,Lead Product Designer,Product/Design,11,Product/Design,2.1,PhD,79,19,32,31
JOBTR0113,TRAIN00019,Lead Product Designer,Product/Design,11,Product/Design,4.9,Bachelor,60,42,0,34
JOBTR0113,TRAIN00215,Lead Product Designer,Product/Design,11,Product/Design,26.2,PhD,96,99,18,36
JOBTR0113,TRAIN00582,Lead Product Designer,Product/Design,11,Product/Design,2.2,High School,29,21,2,39
JOBTR0113,TRAIN00542,Lead Product Designer,Product/Design,11,Product/Design,13.0,Master,86,82,36,79
JOBTR0113,TRAIN00164,Lead Product Designer,Product/Design,11,Product/Design,2.3,Bachelor,57,25,14,64
JOBTR0113,TRAIN00777,Lead Product Designer,Product/Design,11,Product/Design,8.3,Bachelor,62,67,24,72
JOBTR0113,TRAIN00738,Lead Product Designer,Product/Design,11,Product/Design,1.3,Master,88,13,0,67
JOBTR0113,TRAIN00560,Lead Product Designer,Product/Design,11,Product/Design,9.1,Master,90,69,37,36
JOBTR0113,TRAIN00768,Lead Product Designer,Product/Design,11,Product/Design,4.9,Master,76,42,0,63
JOBTR0113,TRAIN00442,Lead Product Designer,Product/Design,11,Product/Design,11.2,Master,90,84,22,66
JOBTR0113,TRAIN00482,Lead Product Designer,Product/Design,11,Product/Design,2.4,Bachelor,56,27,13,34
JOBTR0113,TRAIN00476,Lead Product Designer,Product/Design,11,Product/Design,5.7,Bachelor,62,45,0,53
JOBTR0113,TRAIN00354,Lead Product Designer,Product/Design,11,Product/Design,9.7,Bachelor,58,74,15,67
JOBTR0113,TRAIN00429,Lead Product Designer,Product/Design,11,Product/Design,4.7,PhD,83,45,0,40
JOBTR0113,TRAIN00504,Lead Product Designer,Product/Design,11,Product/Design,9.6,Master,88,78,9,37
JOBTR0113,TRAIN00469,Lead Product Designer,Product/Design,11,Product/Design,27.6,Bachelor,47,98,16,51
JOBTR0113,TRAIN00163,Lead Product Designer,Product/Design,11,Product/Design,9.5,Bachelor,54,72,37,54
JOBTR0113,TRAIN00490,Lead Product Designer,Product/Design,11,Product/Design,3.5,Master,83,34,0,37
JOBTR0113,TRAIN00410,Lead Product Designer,Product/Design,11,Product/Design,5.3,Bachelor,58,45,14,38
JOBTR0113,TRAIN00720,Lead Product Designer,Product/Design,11,Product/Design,0.6,Master,85,1,15,13
JOBTR0113,TRAIN00702,Lead Product Designer,Product/Design,11,Product/Design,5.2,High School,21,46,16,66
JOBTR0113,TRAIN00775,Lead Product Designer,Product/Design,11,Product/Design,6.1,PhD,94,52,38,52
JOBTR0113,TRAIN00786,Lead Product Designer,Product/Design,11,Product/Design,6.3,Bachelor,59,51,35,36
JOBTR0113,TRAIN00315,Lead Product Designer,Product/Design,11,Product/Design,6.3,Master,90,55,1,34
JOBTR0113,TRAIN00249,Lead Product Designer,Product/Design,11,Product/Design,26.0,PhD,96,100,37,64
JOBTR0113,TRAIN00336,Lead Product Designer,Product/Design,11,Product/Design,15.2,Master,84,88,31,47
JOBTR0113,TRAIN00498,Lead Product Designer,Product/Design,11,Product/Design,7.6,High School,21,63,0,61
JOBTR0113,TRAIN00233,Lead Product Designer,Product/Design,11,Product/Design,17.3,Bachelor,59,91,60,65
JOBTR0113,TRAIN00699,Lead Product Designer,Product/Design,11,Product/Design,2.8,Bachelor,49,23,31,33
JOBTR0113,TRAIN00001,Lead Product Designer,Product/Design,11,Product/Design,7.6,Bachelor,54,60,2,33
JOBTR0113,TRAIN00752,Lead Product Designer,Product/Design,11,Product/Design,2.9,Bachelor,50,28,0,37
JOBTR0113,TRAIN00347,Lead Product Designer,Product/Design,11,Product/Design,3.8,Bachelor,60,27,14,35
JOBTR0113,TRAIN00524,Lead Product Designer,Product/Design,11,Product/Design,0.2,High School,23,1,0,19
JOBTR0113,TRAIN00428,Lead Product Designer,Product/Design,11,Product/Design,9.3,Bachelor,48,74,4,38
JOBTR0113,TRAIN00633,Lead Product Designer,Product/Design,11,Product/Design,7.0,Bachelor,52,57,4,36
JOBTR0113,TRAIN00716,Lead Product Designer,Product/Design,11,Product/Design,2.2,Master,87,19,17,68
JOBTR0113,TRAIN00731,Lead Product Designer,Product/Design,11,Product/Design,16.9,High School,22,90,50,36
JOBTR0113,TRAIN00420,Lead Product Designer,Product/Design,11,Product/Design,0.6,Master,89,8,0,18
JOBTR0113,TRAIN00610,Lead Product Designer,Product/Design,11,Product/Design,0.8,Bachelor,60,9,3,10
JOBTR0113,TRAIN00104,Lead Product Designer,Product/Design,11,Product/Design,19.8,Bachelor,62,88,16,49
JOBTR0113,TRAIN00369,Lead Product Designer,Product/Design,11,Product/Design,1.0,Bachelor,48,11,13,31
JOBTR0113,TRAIN00261,Lead Product Designer,Product/Design,11,Product/Design,1.6,Master,87,17,2,67
JOBTR0113,TRAIN00508,Lead Product Designer,Product/Design,11,Product/Design,23.4,High School,25,96,21,40
JOBTR0113,TRAIN00496,Lead Product Designer,Product/Design,11,Product/Design,1.7,PhD,84,17,0,34
JOBTR0113,TRAIN00325,Lead Product Designer,Product/Design,11,Product/Design,1.2,High School,18,14,4,94
JOBTR0113,TRAIN00494,Lead Product Designer,Product/Design,11,Product/Design,15.5,High School,26,88,31,49
JOBTR0113,TRAIN00061,Lead Product Designer,Product/Design,11,Product/Design,4.8,Bachelor,49,39,1,53
JOBTR0113,TRAIN00208,Lead Product Designer,Product/Design,11,Product/Design,29.5,High School,15,100,49,40
JOBTR0113,TRAIN00601,Lead Product Designer,Product/Design,11,Product/Design,1.9,High School,21,12,16,37
JOBTR0113,TRAIN00134,Lead Product Designer,Product/Design,11,Product/Design,2.7,High School,22,20,15,39
JOBTR0113,TRAIN00102,Lead Product Designer,Product/Design,11,Product/Design,10.1,Master,76,76,21,39
JOBTR0113,TRAIN00779,Lead Product Designer,Product/Design,11,Product/Design,7.2,Bachelor,66,62,0,34
JOBTR0113,TRAIN00307,Lead Product Designer,Product/Design,11,Product/Design,3.8,High School,20,31,1,29
JOBTR0113,TRAIN00041,Lead Product Designer,Product/Design,11,Software Development,14.0,Master,88,47,18,43
JOBTR0113,TRAIN00497,Lead Product Designer,Product/Design,11,DevOps/Infrastructure,18.8,PhD,100,27,0,44
JOBTR0113,TRAIN00545,Lead Product Designer,Product/Design,11,Software Development,5.3,Master,81,24,2,58
JOBTR0113,TRAIN00199,Lead Product Designer,Product/Design,11,DevOps/Infrastructure,7.1,High School,23,10,25,33
JOBTR0113,TRAIN00356,Lead Product Designer,Product/Design,11,Data/AI/ML,1.7,High School,25,3,0,36
JOBTR0113,TRAIN00534,Lead Product Designer,Product/Design,11,Data Analysis,18.9,Master,87,58,39,58
JOBTR0113,TRAIN00708,Lead Product Designer,Product/Design,11,Data/AI/ML,8.0,High School,18,20,1,34
JOBTR0113,TRAIN00521,Lead Product Designer,Product/Design,11,Data/AI/ML,15.4,Master,74,31,0,39
JOBTR0113,TRAIN00660,Lead Product Designer,Product/Design,11,Data/AI/ML,18.0,Bachelor,52,40,19,40
JOBTR0113,TRAIN00519,Lead Product Designer,Product/Design,11,QA/Testing,15.1,High School,19,36,4,49
JOBTR0113,TRAIN00587,Lead Product Designer,Product/Design,11,QA/Testing,1.1,Bachelor,57,5,5,32
JOBTR0113,TRAIN00219,Lead Product Designer,Product/Design,11,QA/Testing,9.6,High School,24,30,10,34
JOBTR0113,TRAIN00606,Lead Product Designer,Product/Design,11,QA/Testing,4.0,Master,73,9,0,64
JOBTR0113,TRAIN00039,Lead Product Designer,Product/Design,11,Software Development,3.5,PhD,86,18,26,38
JOBTR0113,TRAIN00619,Lead Product Designer,Product/Design,11,Data/AI/ML,2.1,Bachelor,52,9,2,67
JOBTR0113,TRAIN00782,Lead Product Designer,Product/Design,11,Software Development,2.0,Master,79,9,0,38
JOBTR0113,TRAIN00296,Lead Product Designer,Product/Design,11,Data/AI/ML,13.8,Master,70,34,3,37
JOBTR0113,TRAIN00591,Lead Product Designer,Product/Design,11,Data Analysis,9.7,Master,78,35,15,35
JOBTR0113,TRAIN00411,Lead Product Designer,Product/Design,11,Data Analysis,5.5,High School,21,18,38,37
JOBTR0113,TRAIN00254,Lead Product Designer,Product/Design,11,DevOps/Infrastructure,0.6,PhD,96,4,20,16
JOBTR0113,TRAIN00523,Lead Product Designer,Product/Design,11,Data/AI/ML,1.6,Bachelor,39,0,14,35
JOBTR0113,TRAIN00222,Lead Product Designer,Product/Design,11,Data/AI/ML,13.9,PhD,97,33,0,90
JOBTR0113,TRAIN00309,Lead Product Designer,Product/Design,11,Software Development,7.0,High School,21,23,58,49
JOBTR0113,TRAIN00674,Lead Product Designer,Product/Design,11,Software Development,1.5,Bachelor,61,11,2,62
JOBTR0113,TRAIN00737,Lead Product Designer,Product/Design,11,Data Analysis,3.8,Master,95,22,0,37
JOBTR0113,TRAIN00207,Lead Product Designer,Product/Design,11,Software Development,10.0,High School,19,34,0,72
JOBTR0113,TRAIN00684,Lead Product Designer,Product/Design,11,Software Development,3.3,Master,90,10,17,31
JOBTR0113,TRAIN00234,Lead Product Designer,Product/Design,11,Software Development,5.1,Bachelor,61,18,17,42
JOBTR0113,TRAIN00655,Lead Product Designer,Product/Design,11,Data/AI/ML,6.6,Master,67,20,4,33
JOBTR0113,TRAIN00754,Lead Product Designer,Product/Design,11,Software Development,2.1,High School,27,6,11,33
JOBTR0113,TRAIN00016,Lead Product Designer,Product/Design,11,QA/Testing,4.8,Bachelor,66,19,0,31
JOBTR0113,TRAIN00353,Lead Product Designer,Product/Design,11,Data/AI/ML,2.6,Master,86,3,0,67
JOBTR0113,TRAIN00522,Lead Product Designer,Product/Design,11,DevOps/Infrastructure,1.9,Master,72,4,0,28
JOBTR0113,TRAIN00397,Lead Product Designer,Product/Design,11,QA/Testing,5.6,High School,25,21,0,34
JOBTR0113,TRAIN00481,Lead Product Designer,Product/Design,11,Data Analysis,10.6,Bachelor,57,41,15,47
JOBTR0113,TRAIN00072,Lead Product Designer,Product/Design,11,Data/AI/ML,7.3,PhD,83,18,18,34
JOBTR0113,TRAIN00537,Lead Product Designer,Product/Design,11,DevOps/Infrastructure,7.5,PhD,97,16,0,98
JOBTR0113,TRAIN00673,Lead Product Designer,Product/Design,11,QA/Testing,8.8,High School,26,29,2,41
JOBTR0113,TRAIN00689,Lead Product Designer,Product/Design,11,Software Development,1.5,Master,80,9,12,36
JOBTR0113,TRAIN00693,Lead Product Designer,Product/Design,11,DevOps/Infrastructure,3.8,Bachelor,63,12,11,62
JOBTR0113,TRAIN00760,Lead Product Designer,Product/Design,11,Data/AI/ML,4.9,High School,19,13,12,34
JOBTR0113,TRAIN00140,Lead Product Designer,Product/Design,11,DevOps/Infrastructure,1.4,Bachelor,53,5,0,66
JOBTR0113,TRAIN00458,Lead Product Designer,Product/Design,11,DevOps/Infrastructure,2.3,Master,93,5,11,37
JOBTR0113,TRAIN00425,Lead Product Designer,Product/Design,11,DevOps/Infrastructure,11.6,Bachelor,62,20,11,56
JOBTR0113,TRAIN00796,Lead Product Designer,Product/Design,11,QA/Testing,11.4,Bachelor,55,32,14,38
JOBTR0113,TRAIN00334,Lead Product Designer,Product/Design,11,DevOps/Infrastructure,7.5,Bachelor,64,15,1,31
JOBTR0113,TRAIN00719,Lead Product Designer,Product/Design,11,QA/Testing,19.1,PhD,91,43,22,42
JOBTR0113,TRAIN00105,Lead Product Designer,Product/Design,11,DevOps/Infrastructure,1.4,Bachelor,53,10,0,61
JOBTR0113,TRAIN00535,Lead Product Designer,Product/Design,11,QA/Testing,12.1,Master,73,29,0,34
JOBTR0113,TRAIN00358,Lead Product Designer,Product/Design,11,Data/AI/ML,6.8,Bachelor,52,16,0,41
JOBTR0113,TRAIN00642,Lead Product Designer,Product/Design,11,QA/Testing,4.8,Master,76,14,0,100
JOBTR0113,TRAIN00426,Lead Product Designer,Product/Design,11,Software Development,5.0,Master,95,17,14,65
JOBTR0113,TRAIN00594,Lead Product Designer,Product/Design,11,DevOps/Infrastructure,29.9,Master,86,45,0,34
JOBTR0113,TRAIN00615,Lead Product Designer,Product/Design,11,Data Analysis,4.1,Bachelor,58,15,17,36
JOBTR0113,TRAIN00172,Lead Product Designer,Product/Design,11,Software Development,0.9,Bachelor,56,7,0,18
JOBTR0113,TRAIN00640,Lead Product Designer,Product/Design,11,Software Development,4.5,Master,78,14,1,51
JOBTR0113,TRAIN00648,Lead Product Designer,Product/Design,11,Software Development,2.5,High School,19,7,14,67
JOBTR0113,TRAIN00566,Lead Product Designer,Product/Design,11,DevOps/Infrastructure,9.3,Master,76,16,0,47
JOBTR0113,TRAIN00045,Lead Product Designer,Product/Design,11,QA/Testing,1.1,PhD,87,3,4,62
JOBTR0113,TRAIN00253,Lead Product Designer,Product/Design,11,Software Development,11.2,Bachelor,57,34,0,55
JOBTR0113,TRAIN00069,Lead Product Designer,Product/Design,11,Software Development,3.1,Bachelor,55,15,0,36
JOBTR0113,TRAIN00258,Lead Product Designer,Product/Design,11,Data Analysis,1.3,Bachelor,46,5,9,32
JOBTR0113,TRAIN00710,Lead Product Designer,Product/Design,11,DevOps/Infrastructure,1.2,High School,20,2,16,31
JOBTR0113,TRAIN00175,Lead Product Designer,Product/Design,11,DevOps/Infrastructure,1.4,Bachelor,73,3,0,33
JOBTR0113,TRAIN00460,Lead Product Designer,Product/Design,11,DevOps/Infrastructure,4.7,Bachelor,62,12,2,27
JOBTR0113,TRAIN00228,Lead Product Designer,Product/Design,11,Data Analysis,13.3,High School,24,45,18,41
JOBTR0113,TRAIN00128,Lead Product Designer,Product/Design,11,Data/AI/ML,5.5,Master,73,15,0,36
JOBTR0113,TRAIN00224,Lead Product Designer,Product/Design,11,DevOps/Infrastructure,1.4,Bachelor,65,2,16,64
JOBTR0113,TRAIN00450,Lead Product Designer,Product/Design,11,Software Development,26.2,Bachelor,52,69,22,56
JOBTR0113,TRAIN00352,Lead Product Designer,Product/Design,11,Data/AI/ML,17.7,Master,87,37,5,37
JOBTR0113,TRAIN00005,Lead Product Designer,Product/Design,11,DevOps/Infrastructure,1.1,High School,20,8,1,35
JOBTR0113,TRAIN00577,Lead Product Designer,Product/Design,11,DevOps/Infrastructure,13.9,Master,85,25,26,59
JOBTR0113,TRAIN00585,Lead Product Designer,Product/Design,11,Software Development,6.2,Bachelor,45,19,15,34
JOBTR0113,TRAIN00637,Lead Product Designer,Product/Design,11,Data/AI/ML,6.0,Bachelor,51,19,18,37
JOBTR0113,TRAIN00204,Lead Product Designer,Product/Design,11,DevOps/Infrastructure,27.0,Master,83,47,22,38
JOBTR0113,TRAIN00721,Lead Product Designer,Product/Design,11,Data/AI/ML,3.1,PhD,97,14,0,38
JOBTR0113,TRAIN00329,Lead Product Designer,Product/Design,11,Data Analysis,7.5,Bachelor,46,22,13,32
JOBTR0113,TRAIN00056,Lead Product Designer,Product/Design,11,DevOps/Infrastructure,0.1,Bachelor,57,0,12,14
JOBTR0113,TRAIN00670,Lead Product Designer,Product/Design,11,Software Development,1.1,Bachelor,65,9,11,31
JOBTR0113,TRAIN00548,Lead Product Designer,Product/Design,11,Data Analysis,20.7,Master,86,62,20,38
JOBTR0113,TRAIN00195,Lead Product Designer,Product/Design,11,DevOps/Infrastructure,9.7,Master,83,15,0,47
JOBTR0113,TRAIN00776,Lead Product Designer,Product/Design,11,DevOps/Infrastructure,3.8,Master,88,10,0,41
JOBTR0113,TRAIN00609,Lead Product Designer,Product/Design,11,QA/Testing,1.3,Bachelor,54,4,4,69
JOBTR0113,TRAIN00046,Lead Product Designer,Product/Design,11,Software Development,13.7,Master,73,42,18,31
JOBTR0113,TRAIN00173,Lead Product Designer,Product/Design,11,DevOps/Infrastructure,3.3,Bachelor,40,4,21,66
JOBTR0113,TRAIN00799,Lead Product Designer,Product/Design,11,Data Analysis,18.4,High School,18,66,13,60
JOBTR0113,TRAIN00319,Lead Product Designer,Product/Design,11,Software Development,6.3,Bachelor,61,20,3,46
JOBTR0113,TRAIN00409,Lead Product Designer,Product/Design,11,QA/Testing,22.6,Bachelor,56,54,0,61
JOBTR0113,TRAIN00495,Lead Product Designer,Product/Design,11,QA/Testing,9.0,Master,74,30,16,35
JOBTR0113,TRAIN00064,Lead Product Designer,Product/Design,11,Software Development,16.0,Bachelor,62,49,5,50
JOBTR0113,TRAIN00192,Lead Product Designer,Product/Design,11,QA/Testing,10.6,Bachelor,51,30,0,64
JOBTR0113,TRAIN00405,Lead Product Designer,Product/Design,11,Data/AI/ML,3.8,High School,20,11,27,32
JOBTR0113,TRAIN00213,Lead Product Designer,Product/Design,11,Data Analysis,3.7,Master,77,17,0,37
JOBTR0113,TRAIN00440,Lead Product Designer,Product/Design,11,Data Analysis,23.6,PhD,82,72,21,59
JOBTR0113,TRAIN00794,Lead Product Designer,Product/Design,11,DevOps/Infrastructure,4.4,Master,72,8,25,37
JOBTR0113,TRAIN00526,Lead Product Designer,Product/Design,11,DevOps/Infrastructure,0.8,Bachelor,66,3,0,21
JOBTR0113,TRAIN00493,Lead Product Designer,Product/Design,11,QA/Testing,3.5,Bachelor,60,13,0,33
JOBTR0113,TRAIN00162,Lead Product Designer,Product/Design,11,Software Development,7.1,High School,26,25,4,45
JOBTR0113,TRAIN00021,Lead Product Designer,Product/Design,11,Data/AI/ML,0.0,Bachelor,44,0,0,22
JOBTR0113,TRAIN00068,Lead Product Designer,Product/Design,11,DevOps/Infrastructure,1.7,Master,79,4,2,37
JOBTR0113,TRAIN00377,Lead Product Designer,Product/Design,11,Data/AI/ML,3.3,PhD,94,9,3,32
JOBTR0113,TRAIN00764,Lead Product Designer,Product/Design,11,Data Analysis,4.1,Bachelor,63,20,0,36
JOBTR0113,TRAIN00289,Lead Product Designer,Product/Design,11,DevOps/Infrastructure,6.4,Bachelor,68,16,16,63
JOBTR0113,TRAIN00533,Lead Product Designer,Product/Design,11,QA/Testing,7.4,Master,86,27,1,34
JOBTR0113,TRAIN00342,Lead Product Designer,Product/Design,11,Data Analysis,8.4,Bachelor,58,29,0,32
JOBTR0113,TRAIN00306,Lead Product Designer,Product/Design,11,Data Analysis,5.0,High School,25,23,16,35
JOBTR0113,TRAIN00626,Lead Product Designer,Product/Design,11,DevOps/Infrastructure,4.0,Bachelor,58,7,18,89
JOBTR0113,TRAIN00554,Lead Product Designer,Product/Design,11,QA/Testing,5.5,Master,75,21,0,65
JOBTR0114,TRAIN00539,Junior Data Scientist,Data/AI/ML,3,Data/AI/ML,1.8,High School,51,55,14,69
JOBTR0114,TRAIN00430,Junior Data Scientist,Data/AI/ML,3,Data/AI/ML,5.6,Bachelor,91,89,56,31
JOBTR0114,TRAIN00574,Junior Data Scientist,Data/AI/ML,3,Data/AI/ML,6.4,PhD,100,96,63,59
JOBTR0114,TRAIN00115,Junior Data Scientist,Data/AI/ML,3,Data/AI/ML,8.5,High School,42,99,46,36
JOBTR0114,TRAIN00246,Junior Data Scientist,Data/AI/ML,3,Data/AI/ML,0.1,Master,98,2,24,19
JOBTR0114,TRAIN00362,Junior Data Scientist,Data/AI/ML,3,Data/AI/ML,15.7,High School,53,97,20,35
JOBTR0114,TRAIN00058,Junior Data Scientist,Data/AI/ML,3,Data/AI/ML,28.4,High School,42,98,72,33
JOBTR0114,TRAIN00269,Junior Data Scientist,Data/AI/ML,3,Data/AI/ML,9.4,Bachelor,77,100,32,35
JOBTR0114,TRAIN00637,Junior Data Scientist,Data/AI/ML,3,Data/AI/ML,6.0,Bachelor,74,94,27,37
JOBTR0114,TRAIN00646,Junior Data Scientist,Data/AI/ML,3,Data/AI/ML,1.3,Bachelor,93,46,16,31
JOBTR0114,TRAIN00017,Junior Data Scientist,Data/AI/ML,3,Data/AI/ML,8.2,High School,43,99,42,47
JOBTR0114,TRAIN00084,Junior Data Scientist,Data/AI/ML,3,Data/AI/ML,7.3,Master,96,92,56,51
JOBTR0114,TRAIN00790,Junior Data Scientist,Data/AI/ML,3,Data/AI/ML,1.9,Bachelor,84,55,4,40
JOBTR0114,TRAIN00318,Junior Data Scientist,Data/AI/ML,3,Data/AI/ML,6.0,PhD,90,93,13,56
JOBTR0114,TRAIN00358,Junior Data Scientist,Data/AI/ML,3,Data/AI/ML,6.8,Bachelor,74,95,47,41
JOBTR0114,TRAIN00565,Junior Data Scientist,Data/AI/ML,3,Data/AI/ML,21.0,Bachelor,91,100,66,42
JOBTR0114,TRAIN00006,Junior Data Scientist,Data/AI/ML,3,Data/AI/ML,1.7,Bachelor,83,51,19,32
JOBTR0114,TRAIN00075,Junior Data Scientist,Data/AI/ML,3,Data/AI/ML,6.9,Bachelor,76,97,24,54
JOBTR0114,TRAIN00400,Junior Data Scientist,Data/AI/ML,3,Data/AI/ML,6.3,Bachelor,85,93,21,34
JOBTR0114,TRAIN00600,Junior Data Scientist,Data/AI/ML,3,Data/AI/ML,6.9,Bachelor,87,93,74,37
JOBTR0114,TRAIN00311,Junior Data Scientist,Data/AI/ML,3,Data/AI/ML,3.6,Bachelor,73,88,32,54
JOBTR0114,TRAIN00655,Junior Data Scientist,Data/AI/ML,3,Data/AI/ML,6.6,Master,82,100,28,33
JOBTR0114,TRAIN00072,Junior Data Scientist,Data/AI/ML,3,Data/AI/ML,7.3,PhD,93,98,5,34
JOBTR0114,TRAIN00111,Junior Data Scientist,Data/AI/ML,3,Data/AI/ML,7.4,Bachelor,82,97,54,48
JOBTR0114,TRAIN00657,Junior Data Scientist,Data/AI/ML,3,Data/AI/ML,6.7,High School,55,94,48,34
JOBTR0114,TRAIN00386,Junior Data Scientist,Data/AI/ML,3,Data/AI/ML,17.7,Bachelor,95,100,64,35
JOBTR0114,TRAIN00123,Junior Data Scientist,Data/AI/ML,3,Data/AI/ML,22.1,Master,84,100,74,36
JOBTR0114,TRAIN00222,Junior Data Scientist,Data/AI/ML,3,Data/AI/ML,13.9,PhD,100,100,40,90
JOBTR0114,TRAIN00353,Junior Data Scientist,Data/AI/ML,3,Data/AI/ML,2.6,Master,97,67,33,67
JOBTR0114,TRAIN00168,Junior Data Scientist,Data/AI/ML,3,Data/AI/ML,1.9,Bachelor,69,56,43,36
JOBTR0114,TRAIN00174,Junior Data Scientist,Data/AI/ML,3,Data/AI/ML,6.5,Bachelor,71,100,10,42
JOBTR0114,TRAIN00523,Junior Data Scientist,Data/AI/ML,3,Data/AI/ML,1.6,Bachelor,74,48,27,35
